CD_MUNICIPIO_7,CD_MUNICIPIO,REGIONAL_SAUDE,NM_CIDADE,UF_MUNICIPIO,NM_REGIAO,CIDADES_HABITANTES,ID_SINGULAR
2307502,230750,Icó,Lavras da Mangabeira,CE,Nordeste,31476,040
4311502,431150,CRS 07 Bagé,Lavras do Sul,RS,Sul,7410,074
3526605,352660,Taubaté,Lavrinhas,SP,Sudeste,7361,900
3138302,313830,Divinópolis,Leandro Ferreira,MG,Sudeste,3222,045
4209706,420970,Videira,Lebon Régis,SC,Sul,12122,011
3526704,352670,Piracicaba,Leme,SP,Sudeste,105273,008
3138351,313835,Diamantina,Leme do Prado,MG,Sudeste,4923,045
2919306,291930,Seabra,Lençóis,BA,Nordeste,11586,
3526803,352680,Bauru,Lençóis Paulista,SP,Sudeste,69533,900
4209805,420980,Grande Florianópolis,Leoberto Leal,SC,Sul,2960,011
3138401,313840,Leopoldina,Leopoldina,MG,Sudeste,52690,127
5212303,521230,Centro Sul,Leopoldo de Bulhões,GO,Centro-Oeste,7663,
4113403,411340,Cornélio Procópio,Leópolis,PR,Sul,3896,046
4311601,431160,CRS 19 Frederico Westphalen,Liberato Salzano,RS,Sul,5087,014
3138500,313850,Juiz de Fora,Liberdade,MG,Sudeste,4994,
2919405,291940,Caetité,Licínio de Almeida,BA,Nordeste,12357,
4113429,411342,Ivaiporã,Lidianópolis,PR,Sul,3155,046
2106003,210600,Médio Mearim,Lima Campos,MA,Nordeste,11943,029
3138609,313860,Juiz de Fora,Lima Duarte,MG,Sudeste,16749,042
3526902,352690,Piracicaba,Limeira,SP,Sudeste,310783,043
3138625,313862,Uberaba,Limeira do Oeste,MG,Sudeste,7640,045
2608909,260890,Limoeiro,Limoeiro,PE,Nordeste,56149,
2704203,270420,Região 04,Limoeiro de Anadia,AL,Nordeste,28904,167
1504000,150400,Baixo Tocantins,Limoeiro do Ajuru,PA,Norte,29623,029
2307601,230760,Limoeiro do Norte,Limoeiro do Norte,CE,Nordeste,60232,040
4113452,411345,Cascavel,Lindoeste,PR,Sul,4488,
3527009,352700,Campinas,Lindóia,SP,Sudeste,8201,008
4209854,420985,Concórdia,Lindóia do Sul,SC,Sul,4530,011
4311627,431162,CRS 01 Porto Alegre,Lindolfo Collor,RS,Sul,6193,174
4311643,431164,CRS 05 Caxias do Sul,Linha Nova,RS,Sul,1724,174
3203205,320320,SR Colatina,Linhares,ES,Sudeste,179755,156
3527108,352710,Bauru,Lins,SP,Sudeste,78978,084
2508505,250850,III Núcleo Regional de Saúde,Livramento,PB,Nordeste,7274,
2919504,291950,Brumado,Livramento de Nossa Senhora,BA,Nordeste,46372,
1712405,171240,Região de Saúde do Capim Dourado,Lizarda,TO,Norte,3727,001
4113502,411350,Paranavaí,Loanda,PR,Sul,23393,
4113601,411360,Maringá,Lobato,PR,Sul,4850,098
2508554,250855,II Núcleo Regional de Saúde,Logradouro,PB,Nordeste,4406,
4113700,411370,Londrina,Londrina,PR,Sul,580870,046
3138658,313865,Januária,Lontra,MG,Sudeste,9766,045
4209904,420990,Rio do Sul,Lontras,SC,Sul,12497,011
3527207,352720,Taubaté,Lorena,SP,Sudeste,89532,134
2106102,210610,Baixo Balsas,Loreto,MA,Nordeste,12271,029
3527256,352725,Araçatuba,Lourdes,SP,Sudeste,2311,900
3527306,352730,Campinas,Louveira,SP,Sudeste,51007,034
5105259,510525,Sinop,Lucas do Rio Verde,MT,Centro-Oeste,69671,062
3527405,352740,Marília,Lucélia,SP,Sudeste,22022,075
2508604,250860,I Núcleo Regional de Saúde,Lucena,PB,Nordeste,13344,
3527504,352750,Bauru,Lucianópolis,SP,Sudeste,2412,101
5105309,510530,São Félix do Araguaia,Luciara,MT,Centro-Oeste,2036,062
2406908,240690,VI ETAM,Lucrécia,RN,Nordeste,4053,
3527603,352760,Ribeirão Preto,Luís Antônio,SP,Sudeste,15628,008
2205706,220570,TD Planície Litorânea,Luís Correia,PI,Nordeste,30558,
2106201,210620,Gurupi,Luís Domingues,MA,Nordeste,7016,029
2919553,291955,Barreiras,Luís Eduardo Magalhães,BA,Nordeste,92671,019
2407005,240700,VI ETAM,Luís Gomes,RN,Nordeste,10175,
3138674,313867,Manhumirim,Luisburgo,MG,Sudeste,6249,045
3138682,313868,Januária,Luislândia,MG,Sudeste,6735,045
4210001,421000,Itajaí,Luiz Alves,SC,Sul,13347,011
4113734,411373,Campo Mourão,Luiziana,PR,Sul,7217,
3527702,352770,Araçatuba,Luiziânia,SP,Sudeste,5918,084
3138708,313870,Varginha,Luminárias,MG,Sudeste,5431,045
4113759,411375,Ivaiporã,Lunardelli,PR,Sul,4695,
3527801,352780,Marília,Lupércio,SP,Sudeste,4608,101
4113809,411380,Londrina,Lupionópolis,PR,Sul,4969,
3527900,352790,Marília,Lutécia,SP,Sudeste,2623,101
3138807,313880,Divinópolis,Luz,MG,Sudeste,18297,191
4210035,421003,Joaçaba,Luzerna,SC,Sul,5683,011
5212501,521250,Entorno Sul,Luziânia,GO,Centro-Oeste,214645,
2205805,220580,TD dos Cocais,Luzilândia,PI,Nordeste,25521,
1712454,171245,Região de Saúde Portal do Bico,Luzinópolis,TO,Norte,3200,001
3302403,330240,Norte,Macaé,RJ,Sudeste,266136,064
2407104,240710,Grande Natal,Macaíba,RN,Nordeste,82828,017
2919603,291960,Itaberaba,Macajuba,BA,Nordeste,11318,
4311718,431171,CRS 10 Alegrete,Maçambará,RS,Sul,4539,074
2803708,280370,Região Itabaiana,Macambira,SE,Nordeste,7002,
1600303,160030,I Regional de Saúde,Macapá,AP,Norte,522357,138
2609006,260900,Goiana,Macaparana,PE,Nordeste,25565,
2919702,291970,Itapetinga,Macarani,BA,Nordeste,19056,
3528007,352800,Bauru,Macatuba,SP,Sudeste,17263,900
2407203,240720,III ETAM,Macau,RN,Nordeste,32260,017
3528106,352810,São José do Rio Preto,Macaubal,SP,Sudeste,8174,100
2919801,291980,Boquira,Macaúbas,BA,Nordeste,50481,
3528205,352820,São José do Rio Preto,Macedônia,SP,Sudeste,3686,121
2704302,270430,Região 01,Maceió,AL,Nordeste,1031597,038
3138906,313890,Teófilo Otoni,Machacalis,MG,Sudeste,7112,045
4311700,431170,CRS 06 Passo Fundo,Machadinho,RS,Sul,5411,005
1100130,110013,Departamento de Epidemiologia,Machadinho D'Oeste,RO,Norte,41724,166
3139003,313900,Alfenas,Machado,MG,Sudeste,42682,182
2609105,260910,Limoeiro,Machados,PE,Nordeste,16549,
4210050,421005,Videira,Macieira,SC,Sul,1757,011
3302452,330245,Serrana,Macuco,RJ,Sudeste,5646,114
2919900,291990,Paulo Afonso,Macururé,BA,Nordeste,7752,162
2307635,230763,Canindé,Madalena,CE,Nordeste,20031,040
2205854,220585,TD dos Cocais,Madeiro,PI,Nordeste,8372,
2919926,291992,Salvador,Madre de Deus,BA,Nordeste,21754,
3139102,313910,São João Del Rei,Madre de Deus de Minas,MG,Sudeste,5119,045
2508703,250870,VI Núcleo Regional de Saúde,Mãe d'Água,PB,Nordeste,3988,
1504059,150405,Rodovia BR 010,Mãe do Rio,PA,Norte,30389,029
2919959,291995,Vitória da Conquista,Maetinga,BA,Nordeste,2386,
4210100,421010,Mafra,Mafra,SC,Sul,56825,011
1504109,150410,Rio Guamá,Magalhães Barata,PA,Norte,8598,029
2106300,210630,Delta do Parnaíba,Magalhães de Almeida,MA,Nordeste,20228,029
3528304,352830,São José do Rio Preto,Magda,SP,Sudeste,3086,100
3302502,330250,Metropolitana I,Magé,RJ,Sudeste,247741,064
2920007,292000,Itapetinga,Maiquinique,BA,Nordeste,10294,
2920106,292010,Jacobina,Mairi,BA,Nordeste,18535,
3528403,352840,Sorocaba,Mairinque,SP,Sudeste,47723,900
3528502,352850,Grande São Paulo,Mairiporã,SP,Sudeste,103645,900
5212600,521260,Centro Sul,Mairipotaba,GO,Centro-Oeste,2358,056
4210209,421020,Grande Florianópolis,Major Gercino,SC,Sul,3465,011
2704401,270440,Região 04,Major Isidoro,AL,Nordeste,19923,167
2407252,240725,VI ETAM,Major Sales,RN,Nordeste,4102,
4210308,421030,Canoinhas,Major Vieira,SC,Sul,8209,011
3139201,313920,Teófilo Otoni,Malacacheta,MG,Sudeste,18556,045
2920205,292020,Guanambi,Malhada,BA,Nordeste,16875,
2920304,292030,Brumado,Malhada de Pedras,BA,Nordeste,8326,
2803807,280380,Região Propriá,Malhada dos Bois,SE,Nordeste,3715,
2803906,280390,Região Itabaiana,Malhador,SE,Nordeste,12689,
4113908,411390,Irati,Mallet,PR,Sul,13697,
2508802,250880,VI Núcleo Regional de Saúde,Malta,PB,Nordeste,5745,
2508901,250890,I Núcleo Regional de Saúde,Mamanguape,PB,Nordeste,45385,
5212709,521270,Entorno Norte,Mambaí,GO,Centro-Oeste,9277,020
4114005,411400,Campo Mourão,Mamborê,PR,Sul,12900,098
3139250,313925,Montes Claros,Mamonas,MG,Sudeste,6565,045
4311734,431173,CRS 18 Osório,Mampituba,RS,Sul,2965,006
1302504,130250,Rio Negro e Solimões,Manacapuru,AM,Norte,99613,037
2509008,250900,XI Núcleo Regional de Saúde,Manaíra,PB,Nordeste,10988,
1302553,130255,Entorno de Manaus,Manaquiri,AM,Norte,33981,037
2609154,260915,Arcoverde,Manari,PE,Nordeste,22110,
1302603,130260,Entorno de Manaus,Manaus,AM,Norte,2255903,037
1200336,120033,Cruzeiro do Sul,Mâncio Lima,AC,Norte,19643,169
4114104,411410,Maringá,Mandaguaçu,PR,Sul,23373,098
4114203,411420,Maringá,Mandaguari,PR,Sul,34628,098
4114302,411430,Metropolitana,Mandirituba,PR,Sul,27750,192
3528601,352860,Bauru,Manduri,SP,Sudeste,9972,072
4114351,411435,Francisco Beltrão,Manfrinópolis,PR,Sul,2442,
3139300,313930,Januária,Manga,MG,Sudeste,18051,045
3302601,330260,Baía da Ilha Grande,Mangaratiba,RJ,Sudeste,45941,064
4114401,411440,Pato Branco,Mangueirinha,PR,Sul,16572,
3139409,313940,Manhumirim,Manhuaçu,MG,Sudeste,92074,182
3139508,313950,Manhumirim,Manhumirim,MG,Sudeste,22894,182
1302702,130270,Amazonas,Manicoré,AM,Norte,57405,037
2205904,220590,TD Vale dos Rios Piauí e Itaueiras,Manoel Emídio,PI,Nordeste,5352,
4114500,411450,Ivaiporã,Manoel Ribas,PR,Sul,13517,
1200344,120034,Acre,Manoel Urbano,AC,Norte,9701,169
4311759,431175,CRS 10 Alegrete,Manoel Viana,RS,Sul,7315,074
2920403,292040,Jequié,Manoel Vitorino,BA,Nordeste,12944,
2920452,292045,Barreiras,Mansidão,BA,Nordeste,13822,
3139607,313960,Governador Valadares,Mantena,MG,Sudeste,27651,045
3203304,320330,SR Colatina,Mantenópolis,ES,Sudeste,15653,156
4311775,431177,CRS 18 Osório,Maquiné,RS,Sul,6747,006
3139805,313980,Juiz de Fora,Mar de Espanha,MG,Sudeste,12985,042
2704906,270490,Região 04,Mar Vermelho,AL,Nordeste,3474,038
5212808,521280,Serra da Mesa,Mara Rosa,GO,Centro-Oeste,9234,
1302801,130280,Triângulo,Maraã,AM,Norte,18298,037
1504208,150420,Itacaiúnas Tocantins,Marabá,PA,Norte,287664,029
3528700,352870,Presidente Prudente,Marabá Paulista,SP,Sudeste,6039,075
2106326,210632,Baixo Turi,Maracaçumé,MA,Nordeste,21773,029
3528809,352880,Marília,Maracaí,SP,Sudeste,14069,101
4210407,421040,Araranguá,Maracajá,SC,Sul,7461,011
5005400,500540,NCT de Campo Grande,Maracaju,MS,Centro-Oeste,48944,018
1504307,150430,Rio Guamá,Maracanã,PA,Norte,29559,029
2307650,230765,Maracanaú,Maracanaú,CE,Nordeste,230986,040
2920502,292050,Jequié,Maracás,BA,Nordeste,19973,
2704500,270450,Região 01,Maragogi,AL,Nordeste,33351,038
2920601,292060,Cruz das Almas,Maragogipe,BA,Nordeste,44902,
2609204,260920,Palmares,Maraial,PE,Nordeste,11098,
2106359,210635,Imigrantes,Marajá do Sena,MA,Nordeste,7757,029
2307700,230770,Maracanaú,Maranguape,CE,Nordeste,131677,040
2106375,210637,Baixo Turi,Maranhãozinho,MA,Nordeste,16754,029
1504406,150440,Rio Guamá,Marapanim,PA,Norte,28563,029
3528858,352885,São José do Rio Preto,Marapoama,SP,Sudeste,3097,083
4311791,431179,CRS 02 Porto Alegre,Maratá,RS,Sul,2713,174
3203320,320332,SR Cachoeiro do Itapemirim,Marataízes,ES,Sudeste,39259,156
4311809,431180,CRS 06 Passo Fundo,Marau,RS,Sul,45523,014
2920700,292070,Gandu,Maraú,BA,Nordeste,20664,
2704609,270460,Região 03,Maravilha,AL,Nordeste,8850,167
4210506,421050,São Miguel do Oeste,Maravilha,SC,Sul,26463,011
3139706,313970,Sete Lagoas,Maravilhas,MG,Sudeste,8113,
2509057,250905,I Núcleo Regional de Saúde,Marcação,PB,Nordeste,8746,
5105580,510558,Colíder,Marcelândia,MT,Centro-Oeste,10107,062
4311908,431190,CRS 11 Erechim,Marcelino Ramos,RS,Sul,4239,005
2407302,240730,VI ETAM,Marcelino Vieira,RN,Nordeste,8325,
2920809,292080,Itaberaba,Marcionílio Souza,BA,Nordeste,10357,
2307809,230780,Acaraú,Marco,CE,Nordeste,27822,040
2205953,220595,TD Vale do Rio Guaribas,Marcolândia,PI,Nordeste,8590,
2206001,220600,TD Vale dos Rios Piauí e Itaueiras,Marcos Parente,PI,Nordeste,4546,
4114609,411460,Toledo,Marechal Cândido Rondon,PR,Sul,54031,
2704708,270470,Região 01,Marechal Deodoro,AL,Nordeste,52848,038
3203346,320334,SR Vitória,Marechal Floriano,ES,Sudeste,17141,156
1200351,120035,Cruzeiro do Sul,Marechal Thaumaturgo,AC,Norte,19727,169
4210555,421055,Xanxerê,Marema,SC,Sul,1703,011
2509107,250910,I Núcleo Regional de Saúde,Mari,PB,Nordeste,21895,
3139904,313990,Pouso Alegre,Maria da Fé,MG,Sudeste,14019,041
4114708,411470,Umuarama,Maria Helena,PR,Sul,5593,
4114807,411480,Maringá,Marialva,PR,Sul,36103,098
3140001,314000,Belo Horizonte,Mariana,MG,Sudeste,61830,045
4311981,431198,CRS 02 Porto Alegre,Mariana Pimentel,RS,Sul,3892,006
4312005,431200,CRS 11 Erechim,Mariano Moro,RS,Sul,1987,005
1712504,171250,Região de Saúde do Cantão,Marianópolis do Tocantins,TO,Norte,5332,001
3528908,352890,Marília,Mariápolis,SP,Sudeste,4098,075
2704807,270480,Região 04,Maribondo,AL,Nordeste,13123,038
3302700,330270,Metropolitana II,Maricá,RJ,Sudeste,167668,
3140100,314010,Governador Valadares,Marilac,MG,Sudeste,4079,045
3203353,320335,SR Colatina,Marilândia,ES,Sudeste,13091,156
4114906,411490,Apucarana,Marilândia do Sul,PR,Sul,8793,046
4115002,411500,Paranavaí,Marilena,PR,Sul,7093,
3529005,352900,Marília,Marília,SP,Sudeste,242249,101
4115101,411510,Umuarama,Mariluz,PR,Sul,10327,
4115200,411520,Maringá,Maringá,PR,Sul,436472,098
3529104,352910,São José do Rio Preto,Marinópolis,SP,Sudeste,2101,900
3140159,314015,Belo Horizonte,Mário Campos,MG,Sudeste,15814,009
4115309,411530,Pato Branco,Mariópolis,PR,Sul,6655,
4115358,411535,Toledo,Maripá,PR,Sul,5562,
3140209,314020,Juiz de Fora,Maripá de Minas,MG,Sudeste,3000,045
1504422,150442,Metropolitana,Marituba,PA,Norte,135812,029
2509156,250915,X Núcleo Regional de Saúde,Marizópolis,PB,Nordeste,6689,
3140308,314030,Coronel Fabriciano,Marliéria,MG,Sudeste,4030,045
4115408,411540,Francisco Beltrão,Marmeleiro,PR,Sul,14407,
3140407,314040,Pouso Alegre,Marmelópolis,MG,Sudeste,2701,041
4312054,431205,CRS 16 Lajeado,Marques de Souza,RS,Sul,3981,003
4115457,411545,Guarapuava,Marquinho,PR,Sul,4283,
3140506,314050,Divinópolis,Martinho Campos,MG,Sudeste,13497,045
2307908,230790,Camocim,Martinópole,CE,Nordeste,11407,040
3529203,352920,Presidente Prudente,Martinópolis,SP,Sudeste,26791,075
2407401,240740,VI ETAM,Martins,RN,Nordeste,8790,148
3140530,314053,Manhumirim,Martins Soares,MG,Sudeste,8640,045
2804003,280400,Região Nossa Senhora do Socorro,Maruim,SE,Nordeste,17328,
4115507,411550,Apucarana,Marumbi,PR,Sul,4676,046
5212907,521290,Estrada de Ferro,Marzagão,GO,Centro-Oeste,2263,056
2920908,292090,Ilhéus,Mascote,BA,Nordeste,13619,
2308005,230800,Sobral,Massapê,CE,Nordeste,39341,040
2206050,220605,TD Vale do Rio Guaribas,Massapê do Piauí,PI,Nordeste,6456,
2509206,250920,III Núcleo Regional de Saúde,Massaranduba,PB,Nordeste,14077,
4210605,421060,Jaraguá do Sul,Massaranduba,SC,Sul,17330,011
4312104,431210,CRS 04 Santa Maria,Mata,RS,Sul,4760,801
2921005,292100,Salvador,Mata de São João,BA,Nordeste,47643,
2705002,270500,Região 03,Mata Grande,AL,Nordeste,25200,167
2106409,210640,Alto Munim,Mata Roma,MA,Nordeste,17122,029
3140555,314055,Pedra Azul,Mata Verde,MG,Sudeste,8700,045
3529302,352930,Araraquara,Matão,SP,Sudeste,84069,048
2509305,250930,I Núcleo Regional de Saúde,Mataraca,PB,Nordeste,8642,
1712702,171270,Região de Saúde de Porto Nacional,Mateiros,TO,Norte,2773,001
4115606,411560,Foz do Iguaçu,Matelândia,PR,Sul,18266,
3140605,314060,Diamantina,Materlândia,MG,Sudeste,4415,045
3140704,314070,Belo Horizonte,Mateus Leme,MG,Sudeste,31631,009
3171501,317150,Governador Valadares,Mathias Lobato,MG,Sudeste,3157,045
3140803,314080,Juiz de Fora,Matias Barbosa,MG,Sudeste,14626,042
3140852,314085,Montes Claros,Matias Cardoso,MG,Sudeste,11360,045
2206100,220610,TD dos Cocais,Matias Olímpio,PI,Nordeste,10979,
2921054,292105,Guanambi,Matina,BA,Nordeste,12359,
2106508,210650,Lagos,Matinha,MA,Nordeste,23591,029
2509339,250933,III Núcleo Regional de Saúde,Matinhas,PB,Nordeste,4528,
4115705,411570,Paranaguá,Matinhos,PR,Sul,35705,192
3140902,314090,Manhumirim,Matipó,MG,Sudeste,19098,045
4312138,431213,CRS 06 Passo Fundo,Mato Castelhano,RS,Sul,2543,014
2509370,250937,VIII Núcleo Regional de Saúde,Mato Grosso,PB,Nordeste,2944,
4312153,431215,CRS 13 Santa Cruz do Sul,Mato Leitão,RS,Sul,4627,003
4312179,431217,CRS 12 Santo Ângelo,Mato Queimado,RS,Sul,1611,183
4115739,411573,Ivaiporã,Mato Rico,PR,Sul,3142,
3141009,314100,Montes Claros,Mato Verde,MG,Sudeste,12367,045
2106607,210660,Médio Parnaíba,Matões,MA,Nordeste,34099,029
2106631,210663,Eixos Rodo-Ferroviários,Matões do Norte,MA,Nordeste,17316,029
4210704,421070,Videira,Matos Costa,SC,Sul,2442,011
3141108,314110,Belo Horizonte,Matozinhos,MG,Sudeste,38469,009
5212956,521295,Rio Vermelho,Matrinchã,GO,Centro-Oeste,4321,
2705101,270510,Região 01,Matriz de Camaragibe,AL,Nordeste,24627,038
5105606,510560,Peixoto de Azevedo,Matupá,MT,Centro-Oeste,17017,062
2509396,250939,VI Núcleo Regional de Saúde,Maturéia,PB,Nordeste,6690,
3141207,314120,Patos de Minas,Matutina,MG,Sudeste,3733,045
3529401,352940,Grande São Paulo,Mauá,SP,Sudeste,481725,900
4115754,411575,Apucarana,Mauá da Serra,PR,Sul,10994,046
1302900,130290,Baixo Amazonas,Maués,AM,Norte,66159,037
5213004,521300,Sudoeste I,Maurilândia,GO,Centro-Oeste,14568,056
1712801,171280,Região de Saúde Bico do Papagaio,Maurilândia do Tocantins,TO,Norte,3470,001
2308104,230810,Brejo Santo,Mauriti,CE,Nordeste,48370,040
2407500,240750,III ETAM,Maxaranguape,RN,Nordeste,12714,
4312203,431220,CRS 06 Passo Fundo,Maximiliano de Almeida,RS,Sul,4254,005
1600402,160040,I Regional de Saúde,Mazagão,AP,Norte,22468,138
3141306,314130,Divinópolis,Medeiros,MG,Sudeste,3861,045
2921104,292110,Teixeira de Freitas,Medeiros Neto,BA,Nordeste,22741,
4115804,411580,Foz do Iguaçu,Medianeira,PR,Sul,46940,
1504455,150445,Rodovia Transamazônica,Medicilândia,PA,Norte,32347,029
3141405,314140,Pedra Azul,Medina,MG,Sudeste,20701,045
4210803,421080,Araranguá,Meleiro,SC,Sul,6989,011
1504505,150450,Marajó Ocidental,Melgaço,PA,Norte,28121,029
3302809,330280,Centro-Sul,Mendes,RJ,Sudeste,18681,176
3141504,314150,Governador Valadares,Mendes Pimentel,MG,Sudeste,6446,045
3529500,352950,São José do Rio Preto,Mendonça,SP,Sudeste,5638,026
4115853,411585,Toledo,Mercedes,PR,Sul,5617,
3141603,314160,Ubá,Mercês,MG,Sudeste,10775,042
3529609,352960,São José do Rio Preto,Meridiano,SP,Sudeste,3813,121
2308203,230820,Sobral,Meruoca,CE,Nordeste,15309,040
3529658,352965,São José do Rio Preto,Mesópolis,SP,Sudeste,1903,132
3141702,314170,Coronel Fabriciano,Mesquita,MG,Sudeste,5489,045
3302858,330285,Metropolitana I,Mesquita,RJ,Sudeste,177016,176
2705200,270520,Região 01,Messias,AL,Nordeste,18201,038
2407609,240760,II ETAM,Messias Targino,RN,Nordeste,4665,
2206209,220620,TD Entre Rios,Miguel Alves,PI,Nordeste,33901,
2921203,292120,Jacobina,Miguel Calmon,BA,Nordeste,25771,
2206308,220630,TD Entre Rios,Miguel Leão,PI,Nordeste,1239,
3302908,330290,Centro-Sul,Miguel Pereira,RJ,Sudeste,25622,176
3529708,352970,Franca,Miguelópolis,SP,Sudeste,22480,076
2308302,230830,Brejo Santo,Milagres,CE,Nordeste,27413,040
2921302,292130,Amargosa,Milagres,BA,Nordeste,10838,
2106672,210667,Delta do Parnaíba,Milagres do Maranhão,MA,Nordeste,8502,029
2308351,230835,Quixadá,Milhã,CE,Nordeste,13129,040
2206357,220635,TD dos Cocais,Milton Brandão,PI,Nordeste,6603,
5213053,521305,Pirineus,Mimoso de Goiás,GO,Centro-Oeste,2575,
3203403,320340,SR Cachoeiro do Itapemirim,Mimoso do Sul,ES,Sudeste,26079,156
5213087,521308,Norte,Minaçu,GO,Centro-Oeste,28518,020
2705309,270530,Região 04,Minador do Negrão,AL,Nordeste,5315,038
4312252,431225,CRS 02 Porto Alegre,Minas do Leão,RS,Sul,8130,006
3141801,314180,Diamantina,Minas Novas,MG,Sudeste,31509,045
3141900,314190,Varginha,Minduri,MG,Sudeste,3891,
5213103,521310,Sudoeste II,Mineiros,GO,Centro-Oeste,69477,
3529807,352980,Bauru,Mineiros do Tietê,SP,Sudeste,13023,007
1101203,110120,II Delegacia Regional de Saúde,Ministro Andreazza,RO,Norte,9461,166
3530003,353000,São José do Rio Preto,Mira Estrela,SP,Sudeste,3125,121
3142007,314200,Januária,Mirabela,MG,Sudeste,13651,045
3529906,352990,Registro,Miracatu,SP,Sudeste,19511,900
3303005,330300,Noroeste,Miracema,RJ,Sudeste,27134,
1713205,171320,Região de Saúde de Miracema,Miracema do Tocantins,TO,Norte,17628,001
2106706,210670,Alpercatas,Mirador,MA,Nordeste,21045,029
4115903,411590,Paranavaí,Mirador,PR,Sul,2180,
3142106,314210,Ubá,Miradouro,MG,Sudeste,10818,045
4312302,431230,CRS 15 Palmeira das Missões,Miraguaí,RS,Sul,4899,005
3142205,314220,Ubá,Miraí,MG,Sudeste,15205,127
2308377,230837,Itapipoca,Miraíma,CE,Nordeste,13965,040
5005608,500560,NCT de Aquidauana,Miranda,MS,Centro-Oeste,28423,004
2106755,210675,Eixos Rodo-Ferroviários,Miranda do Norte,MA,Nordeste,29121,029
2609303,260930,Salgueiro,Mirandiba,PE,Nordeste,15548,
3530102,353010,Araçatuba,Mirandópolis,SP,Sudeste,29844,113
2921401,292140,Jacobina,Mirangaba,BA,Nordeste,18603,
1713304,171330,Região de Saúde de Miracema,Miranorte,TO,Norte,13551,001
2921450,292145,Vitória da Conquista,Mirante,BA,Nordeste,8264,
1101302,110130,I Delegacia Regional de Saúde,Mirante da Serra,RO,Norte,10691,166
3530201,353020,Presidente Prudente,Mirante do Paranapanema,SP,Sudeste,18415,075
4116000,411600,Londrina,Miraselva,PR,Sul,1786,046
3530300,353030,São José do Rio Preto,Mirassol,SP,Sudeste,60768,026
5105622,510562,Cáceres,Mirassol d'Oeste,MT,Centro-Oeste,28135,062
3530409,353040,São José do Rio Preto,Mirassolândia,SP,Sudeste,4966,026
3142254,314225,Januária,Miravânia,MG,Sudeste,4939,045
4210852,421085,Rio do Sul,Mirim Doce,SC,Sul,2257,011
2106805,210680,Litoral Ocidental,Mirinzal,MA,Nordeste,15059,029
4116059,411605,Foz do Iguaçu,Missal,PR,Sul,10706,
2308401,230840,Juazeiro do Norte,Missão Velha,CE,Nordeste,35566,040
1504604,150460,Baixo Tocantins,Mocajuba,PA,Norte,31917,029
3530508,353050,São João da Boa Vista,Mococa,SP,Sudeste,69072,094
4210902,421090,São Miguel do Oeste,Modelo,SC,Sul,4227,011
3142304,314230,Belo Horizonte,Moeda,MG,Sudeste,4948,009
